"id","customer_id","installation_date","status","pic_id","created_by","updated_by","created_at","updated_at","uninstallation_date","lead_person_id","installed_by","unistalled_by","remarks","idu_sn","ac_asset_id","custom_asset_name","odu_sn","last_deduction_date","contract_start_date","contract_end_date","total_debt","balance","service","payment_term","monthly_fee","device_activated","security_deposit_status","uninstallation_start_date","uninstallation_end_date","uninstallation_status"
2865,1234,"2023-12-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-14 08:26:49.4","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000298",6,NULL,"0000273",NULL,"2023-12-14 08:26:49.4","2026-12-14 05:26:49.4",2484000,2277000,"Without Baridi Care","3 Years",69000,"Yes",False,NULL,NULL,NULL
2863,1234,"2023-12-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-14 08:03:30.32","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000432",7,NULL,"0000439",NULL,"2023-12-14 08:03:30.32","2026-12-14 05:03:30.32",2844000,2607000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
2862,1234,"2023-12-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-14 07:27:14.785","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000520",5,NULL,"0000529",NULL,"2023-12-14 07:27:14.784","2026-12-14 04:27:14.784",2124000,1947000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
1913,800,"2023-03-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-15 10:10:47.245796","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000523",5,NULL,"0000770",NULL,"2023-03-15 00:00:00","2025-03-15 00:00:00",2040000,1360000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
1912,800,"2023-03-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-15 10:10:17.631472","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000514",5,NULL,"0000549",NULL,"2023-03-15 00:00:00","2025-03-15 00:00:00",2040000,1360000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
1911,800,"2023-03-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-15 10:06:02.638277","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000392",6,NULL,"0000398",NULL,"2023-03-15 00:00:00","2025-03-15 00:00:00",2352000,1568000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
1909,800,"2023-03-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-15 09:49:30.964341","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000375",7,NULL,"0000532",NULL,"2023-03-15 00:00:00","2025-03-15 00:00:00",2640000,1760000,"Without Baridi Care","2 Years",110000,"Yes",False,NULL,NULL,NULL
3006,1309,"2023-12-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-30 11:43:42.669","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000585",6,NULL,"0000306",NULL,"2023-12-30 11:43:42.669","2025-12-30 08:43:42.669",2352000,2058000,NULL,"2 Years",98000,"Yes",False,NULL,NULL,NULL
3004,1309,"2023-12-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-30 11:38:32.944","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000817",7,NULL,"0000760",NULL,"2023-12-30 11:38:32.943","2025-12-30 08:38:32.943",2640000,2310000,NULL,"2 Years",110000,"Yes",False,NULL,NULL,NULL
3087,1359,"2024-01-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-10 10:47:45.963","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000837",7,NULL,"0000721",NULL,"2024-01-10 10:47:45.963","2025-01-10 07:47:45.963",2220000,1790000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3016,1311,"2023-12-31 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-31 11:28:02.813","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000288",6,NULL,"0000356",NULL,"2023-12-31 11:28:02.812","2024-12-31 08:28:02.812",1980000,1485000,NULL,"1 Year",165000,"Yes",False,NULL,NULL,NULL
3454,1528,"2024-02-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-29 14:24:13.86","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000668",6,NULL,"0000522",NULL,"2024-02-29 14:24:13.86","2025-03-01 11:24:13.86",1980000,1815000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
3037,1329,"2024-01-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-04 13:12:33.54","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000840",7,NULL,"0000880",NULL,"2024-01-04 13:12:33.54","2025-01-04 10:12:33.54",2220000,2035000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3199,1413,"2024-02-05 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-05 10:20:41.466","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000721",6,NULL,"0000496",NULL,"2024-02-05 10:20:41.466","2025-02-05 07:20:41.466",1980000,1815000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
2831,1216,"2023-12-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-07 12:42:50.982","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000584",6,NULL,"0000354",NULL,"2023-12-07 12:42:50.982","2024-12-07 09:42:50.982",1980000,1320000,NULL,"1 Year",165000,"Yes",False,NULL,NULL,NULL
2319,972,"2023-06-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-20 08:55:11.445583","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000446",6,NULL,"0000559",NULL,"2023-06-20 00:00:00","2025-06-20 00:00:00",2352000,1764000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
3148,1382,"2024-01-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-24 12:38:20.753","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000834",7,NULL,"0000835",NULL,"2024-01-24 12:38:20.752","2025-01-24 09:38:20.752",2220000,1850000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3147,1382,"2024-01-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-24 11:58:53.226","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000833",7,NULL,"0000862",NULL,"2024-01-24 11:58:53.226","2025-01-24 08:58:53.226",2220000,1850000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3146,1382,"2024-01-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-24 11:56:35.068","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000809",7,NULL,"0000813",NULL,"2024-01-24 11:56:35.068","2025-01-24 08:56:35.068",2220000,1850000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3145,1382,"2024-01-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-24 11:55:08.651","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000277",6,NULL,"0000474",NULL,"2024-01-24 11:55:08.651","2025-01-24 08:55:08.651",1980000,1650000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
2003,854,"2023-04-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-04 11:27:11.838133","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000475",7,NULL,"0000538",NULL,"2023-04-04 00:00:00","2026-04-04 00:00:00",2844000,2212000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
2046,884,"2023-04-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-24 10:11:42.188016","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000424",6,NULL,"0000315",NULL,"2023-04-24 00:00:00","2025-04-24 00:00:00",2352000,1274000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
3445,1524,"2024-02-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-29 09:50:47.93","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000864",7,NULL,"0000967",NULL,"2024-02-29 09:50:47.93","2025-03-01 06:50:47.93",2220000,1980000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2849,1226,"2023-12-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-09 13:09:09.793","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000584",7,NULL,"0000568",NULL,"2023-12-09 13:09:09.793","2025-12-09 10:09:09.793",2640000,2420000,"Without Baridi Care","2 Years",110000,"Yes",False,NULL,NULL,NULL
2847,1226,"2023-12-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-09 09:33:31.326","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000621",6,NULL,"0000289",NULL,"2023-12-09 09:33:31.325","2025-12-09 06:33:31.325",2352000,2156000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
2760,1171,"2023-11-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-10 09:24:39.968","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000609",7,NULL,"0000565",NULL,"2023-11-10 09:24:39.968","2025-11-10 06:24:39.968",2640000,2200000,NULL,"2 Years",110000,"Yes",False,NULL,NULL,NULL
2784,1171,"2023-11-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-24 10:23:55.421","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000911",5,NULL,"0000560",NULL,"2023-11-24 10:23:55.421","2025-11-24 07:23:55.421",2040000,1640000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
1475,540,"2022-11-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-11-24 07:35:29.186132","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000359",7,NULL,"0000307",NULL,"2022-11-24 00:00:00","2024-11-24 00:00:00",2640000,880000,"Without Baridi Care","2 Years",110000,"Yes",False,NULL,NULL,NULL
1474,540,"2022-11-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-11-24 07:34:52.478886","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000436",5,NULL,"0000465",NULL,"2022-11-24 00:00:00","2024-11-24 00:00:00",2040000,680000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
2092,909,"2023-05-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-10 11:22:09.165706","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000497",5,NULL,"0000946",NULL,"2023-05-10 00:00:00","2024-05-10 00:00:00",1740000,435000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2091,909,"2023-05-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-10 11:19:07.162338","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000975",5,NULL,"0000912",NULL,"2023-05-10 00:00:00","2024-05-10 00:00:00",1740000,435000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
1871,778,"2023-03-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-07 07:00:10.882524","2024-03-06 04:42:48.651155",NULL,NULL,NULL,NULL,NULL,"0000299",7,NULL,"0000369",NULL,"2023-03-07 00:00:00","2024-03-07 00:00:00",2220000,185000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1795,740,"2023-02-27 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-02-27 07:34:12.218932","2024-03-06 04:45:37.371975",NULL,NULL,NULL,NULL,NULL,"0000530",7,NULL,"0000425",NULL,"2023-02-27 00:00:00","2024-02-27 00:00:00",2220000,0,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1896,792,"2023-03-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-10 06:37:29.172684","2024-03-06 04:48:35.709623",NULL,NULL,NULL,NULL,NULL,"0000286",7,NULL,"0000232",NULL,"2023-03-10 00:00:00","2024-03-10 00:00:00",2220000,185000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1661,660,"2023-01-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-25 07:42:29.692718","2024-03-07 11:53:25.568708",NULL,NULL,NULL,NULL,NULL,"0000281",7,NULL,"0000336",NULL,"2023-01-24 00:00:00","2025-01-23 21:00:00",2640000,1183000,"Without Baridi Care","2 Years",110000,"Yes",False,NULL,NULL,NULL
1863,775,"2023-03-06 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-03-06 09:30:28.271753","2024-03-06 05:13:53.510949",NULL,NULL,NULL,NULL,NULL,"0000287",7,NULL,"0000378",NULL,"2023-03-06 00:00:00","2024-03-06 00:00:00",2220000,0,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1783,732,"2023-02-23 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-02-23 07:21:14.269609","2024-03-06 05:17:04.348161",NULL,NULL,NULL,NULL,NULL,"0000270",7,NULL,"0000428",NULL,"2023-02-23 00:00:00","2024-02-23 00:00:00",2220000,0,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3223,793,"2024-02-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-08 07:24:12.946","2024-03-07 12:59:00.352265",NULL,NULL,NULL,NULL,NULL,"0000709",7,NULL,"0000855",NULL,"2024-02-08 07:24:12.946","2025-02-08 04:24:12.946",2220000,1890000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1919,807,"2023-03-17 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-03-17 06:39:12.148644","2024-03-07 12:16:38.662026",NULL,NULL,NULL,NULL,NULL,"0000383",7,NULL,"0000434",NULL,"2023-03-17 00:00:00","2024-03-16 21:00:00",2220000,740000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1898,793,"2023-03-10 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-03-10 07:00:56.512863","2024-03-07 13:00:34.530553",NULL,NULL,NULL,NULL,NULL,"0000418",6,NULL,"0000461",NULL,"2023-03-10 00:00:00","2024-03-10 00:00:00",1980000,165000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
1991,793,"2023-03-31 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-03-31 06:03:25.626025","2024-03-07 13:01:03.764998",NULL,NULL,NULL,NULL,NULL,"0000318",6,NULL,"0000433",NULL,"2023-03-31 00:00:00","2024-03-31 00:00:00",1980000,165000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
1979,831,"2023-03-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-30 05:31:36.542547","2024-03-16 06:59:12.932807",NULL,NULL,NULL,NULL,NULL,"0000799",5,NULL,"0000586",NULL,"2023-03-30 00:00:00","2024-03-30 00:00:00",1740000,1015000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
3606,179,"2024-03-19 08:15:08.016","UNINSTALLED",NULL,NULL,NULL,"2024-03-19 08:15:08.016","2024-03-19 14:53:12.333563","2024-03-19",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2053,881,"2023-04-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-25 12:00:17.147351","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000505",7,NULL,"0000448",NULL,"2023-04-25 00:00:00","2026-04-25 00:00:00",2844000,2212000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
2052,881,"2023-04-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-25 11:56:04.967196","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000508",7,NULL,"0000617",NULL,"2023-04-25 00:00:00","2026-04-25 00:00:00",2844000,2212000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
2051,881,"2023-04-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-25 11:53:34.527486","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000406",6,NULL,"0000443",NULL,"2023-04-25 00:00:00","2026-04-25 00:00:00",2484000,1932000,"Without Baridi Care","3 Years",69000,"Yes",False,NULL,NULL,NULL
2050,881,"2023-04-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-25 11:50:18.805252","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000651",7,NULL,"0000558",NULL,"2023-04-25 00:00:00","2026-04-25 00:00:00",2844000,2212000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
2333,877,"2023-04-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-23 14:22:30.321573","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000482",7,NULL,"0000658",NULL,"2023-04-20 00:00:00","2024-04-20 00:00:00",2220000,458158,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2038,877,"2023-04-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-20 11:08:18.679662","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0001011",5,NULL,"0000664",NULL,"2023-04-20 00:00:00","2024-04-20 00:00:00",1740000,368158,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2037,877,"2023-04-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-20 11:06:03.849494","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000477",5,NULL,"0000930",NULL,"2023-04-20 00:00:00","2024-04-20 00:00:00",1740000,443684,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2036,877,"2023-04-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-20 11:04:42.725145","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000650",5,NULL,"0000708",NULL,"2023-04-20 00:00:00","2024-04-20 00:00:00",1740000,463684,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2076,881,"2023-05-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-04 12:59:19.800748","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0001062",5,NULL,"0000530",NULL,"2023-05-04 00:00:00","2026-05-04 00:00:00",2124000,1652000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
2075,881,"2023-05-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-04 12:41:33.946744","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0001006",5,NULL,"0000531",NULL,"2023-05-04 00:00:00","2026-05-04 00:00:00",2124000,1652000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
2074,881,"2023-05-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-04 12:36:07.568069","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0001004",5,NULL,"0000769",NULL,"2023-05-04 00:00:00","2026-05-04 00:00:00",2124000,1652000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
2104,877,"2023-05-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-15 15:09:58.75574","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000493",7,NULL,"0000561",NULL,"2023-05-15 00:00:00","2024-05-15 00:00:00",2220000,633158,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2102,877,"2023-05-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-15 12:25:28.398789","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000539",5,NULL,"0000556",NULL,"2023-05-15 00:00:00","2024-05-15 00:00:00",1740000,473158,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
3363,1472,"2024-02-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-22 09:01:45.413","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0001000",5,NULL,"0000695",NULL,"2024-02-22 09:01:45.413","2025-02-22 06:01:45.413",1740000,1595000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2902,1246,"2023-12-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-19 15:48:00.119","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000635",5,NULL,"0000756",NULL,"2023-12-19 15:48:00.118","2024-12-19 12:48:00.118",1740000,1305000,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
3026,1319,"2024-01-03 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-03 10:42:53.705","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000639",6,NULL,"0000544",NULL,"2024-01-03 10:42:53.705","2026-01-03 07:42:53.705",2352000,2046000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
2113,921,"2023-05-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-17 08:16:57.621692","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000430",7,NULL,"0000577",NULL,"2023-05-17 00:00:00","2024-05-17 00:00:00",2220000,555000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2139,931,"2023-05-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-22 12:57:56.312393","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000422",6,NULL,"0000412",NULL,"2023-05-22 00:00:00","2024-05-21 21:00:00",1980000,490800,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
1665,663,"2023-01-26 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-26 05:32:36.805884","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000537",5,NULL,"0000466",NULL,"2023-01-26 00:00:00","2025-01-26 00:00:00",2040000,850000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
1697,663,"2023-02-03 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-02-03 12:11:41.721271","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000385",5,NULL,"0000462",NULL,"2023-02-03 00:00:00","2025-02-03 00:00:00",2040000,935000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
2148,935,"2023-05-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-24 08:57:07.079875","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000477",6,NULL,"0000423",NULL,"2023-05-24 00:00:00","2024-05-24 00:00:00",1980000,660000,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
3259,1442,"2024-02-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-14 11:42:07.364","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000652",5,NULL,"0000674",NULL,"2024-02-14 11:42:07.364","2025-02-14 08:42:07.364",1740000,1595000,NULL,"1 Year",145000,"Yes",False,NULL,NULL,NULL
3257,1442,"2024-02-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-14 10:50:25.029","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000726",5,NULL,"0000655",NULL,"2024-02-14 10:50:25.028","2025-02-14 07:50:25.028",1740000,1595000,NULL,"1 Year",145000,"No",False,NULL,NULL,NULL
3256,1442,"2024-02-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-14 10:45:43.062","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000848",7,NULL,"0000851",NULL,"2024-02-14 10:45:43.062","2025-02-14 07:45:43.062",2220000,2035000,NULL,"1 Year",185000,"No",False,NULL,NULL,NULL
2208,881,"2023-06-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-07 11:52:52.731922","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000981",5,NULL,"0000659",NULL,"2023-04-14 00:00:00","2026-04-14 00:00:00",2124000,1652000,"Without Baridi Care","3 Years",59000,"Yes",False,NULL,NULL,NULL
2207,881,"2023-06-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-07 11:51:10.358011","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000389",7,NULL,"0000546",NULL,"2023-04-14 00:00:00","2026-04-14 00:00:00",2844000,2212000,"Without Baridi Care","3 Years",79000,"Yes",False,NULL,NULL,NULL
2212,954,"2023-06-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-08 11:41:11.921488","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000658",7,NULL,"0000478",NULL,"2023-06-08 00:00:00","2024-06-08 00:00:00",2220000,370000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3188,1404,"2024-02-02 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-02 07:31:47.039","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000954",5,NULL,"0000885",NULL,"2024-02-02 07:31:47.039","2025-02-02 04:31:47.039",1740000,1595000,NULL,"1 Year",145000,"Yes",False,NULL,NULL,NULL
2971,1282,"2023-12-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-27 12:15:09.021","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0001027",5,NULL,"0000521",NULL,"2023-12-27 12:15:09.021","2024-12-27 09:15:09.021",1740000,690000,"Without Baridi Care","1 Year",145000,"No",False,NULL,NULL,NULL
2224,958,"2023-06-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-12 10:24:35.45224","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000504",7,NULL,"0000470",NULL,"2023-06-12 00:00:00","2024-06-12 00:00:00",2220000,370000,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2967,1282,"2023-12-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-27 10:07:34.174","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000472",7,NULL,"0000507",NULL,"2023-12-27 10:07:34.174","2024-12-27 07:07:34.174",2220000,1010000,"Without Baridi Care","1 Year",185000,"No",False,NULL,NULL,NULL
1720,699,"2023-02-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-02-09 08:31:18.356502","2024-03-05 21:01:19.232739",NULL,NULL,NULL,NULL,NULL,"0000541",5,NULL,"0000453",NULL,"2023-02-09 00:00:00","2025-02-09 00:00:00",2040000,1020000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
